"Filename","StartLine","Endline","CountinFile"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1026","1028","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1079","1081","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1094","1096","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1111","1113","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1122","1124","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1174","1176","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1181","1183","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1258","1260","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1265","1267","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1357","1359","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1368","1370","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1409","1411","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1416","1418","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1465","1467","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1483","1485","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","1973","1975","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","2002","2004","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","2074","2076","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","2169","2171","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","2195","2197","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","2228","2230","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","2282","2284","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","2350","2352","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit1Test.java","2366","2368","52"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","52","54","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","201","203","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","361","363","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","520","522","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","559","561","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","601","603","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","759","761","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","931","933","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","1090","1092","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","1252","1254","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","1425","1427","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","1518","1520","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","1524","1526","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","1556","1558","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","1629","1631","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","1758","1760","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","1840","1842","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","1881","1883","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","1937","1939","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","1947","1949","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2067","2069","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2074","2076","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2202","2204","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2209","2211","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2323","2325","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2389","2391","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2411","2413","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2458","2460","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2470","2472","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2490","2492","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2507","2509","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2535","2537","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2558","2560","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2576","2578","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2597","2599","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2607","2609","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2647","2649","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2682","2684","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2705","2707","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2727","2729","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2757","2759","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactStorageSplit2Test.java","2767","2769","42"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactTableTest.java","37","39","4"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactTableTest.java","59","61","4"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactTableTest.java","104","106","4"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CompactTableTest.java","118","120","4"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","57","59","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","74","76","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","92","94","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","247","249","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","287","289","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","317","319","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","333","335","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","346","348","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","369","371","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","386","388","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","398","400","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","410","412","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","424","426","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","444","446","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","463","465","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","476","478","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","488","490","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","511","513","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","526","528","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","557","559","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","583","585","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","632","634","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","642","644","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\CreateTest.java","652","654","24"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","39","41","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","49","51","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","59","61","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","68","70","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","91","93","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","100","102","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","126","128","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","148","150","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","169","171","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","226","228","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","255","257","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","274","276","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","305","307","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","322","324","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","373","375","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","399","401","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","416","418","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","436","438","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","443","445","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","495","497","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","502","504","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","577","579","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","584","586","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","678","680","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","694","696","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","711","713","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","718","720","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","808","810","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","815","817","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1006","1008","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1013","1015","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1049","1051","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1056","1058","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1092","1094","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1121","1123","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1142","1144","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1168","1170","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1214","1216","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1260","1262","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1317","1319","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1357","1359","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1372","1374","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1387","1389","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1427","1429","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1444","1446","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DeleteTest.java","1473","1475","46"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DropRecreateAndRestoreTest.java","36","38","4"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DropRecreateAndRestoreTest.java","83","85","4"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DropRecreateAndRestoreTest.java","91","93","4"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DropRecreateAndRestoreTest.java","97","99","4"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DropTest.java","27","29","2"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\DropTest.java","37","39","2"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\InsertTest.java","34","36","12"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\InsertTest.java","43","45","12"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\InsertTest.java","66","68","12"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\InsertTest.java","87","89","12"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\InsertTest.java","94","96","12"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\InsertTest.java","131","133","12"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\InsertTest.java","138","140","12"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\InsertTest.java","176","178","12"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\InsertTest.java","183","185","12"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\InsertTest.java","213","215","12"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\InsertTest.java","244","246","12"
"C:\Users\annas\OneDrive\Concordia\SOEN6591\SOEN6591\cassandra-trunk\test\unit\org\apache\cassandra\cql3\validation\operations\InsertTest.java","253","255","12"
